filename,title,author,source,ftype,duration,size,bitrate,channel,samplerate,bitdepth,desc
001_011_WrxGMZnd.wav,婴儿的啼哭声音,Leif,耳聆网,wav,00:17,3.18 MB,1536 kbps,立体声,48000 Hz,16 bit,婴儿的啼哭哭声音，母亲抚慰宝宝。,https://down.ear0.com:3321/index/preview?soundid=15658&type=mp3,"https://down.ear0.com:3321/index/preview?soundid=15658&type=mp3&token=czovL2Rvd24uZWFyMC5jb206MzMyMS9pbmRleC9wcmV2aWV3P3NvdW5kaWQ9MTU2NTgmdHlwZT1t
cDM=&sound=audio.mp3"
001_012_72NWPn9d.wav,婴儿啼哭1,zerolagtime,Freesound,wav,01:50,9.3 MB,708 kbps,立体声,44100 Hz,16 bit,基于Toby1和Toby2的acclivity。  扩展了，因此是人造的婴儿哭声。  包括咕咕的咒语。  非常感谢acclivity花钱买到这么干净的录音。&amp;lt;/p&amp;gt;,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F23%2F125933.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F23%2F125933.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjIzJTJGMTI1OTMzLm1wMw==&sound=audio.mp3
002_001_Kdqv7LZr.wav,婴儿啼哭2,zerolagtime,Freesound,wav,01:08,5.8 MB,708 kbps,立体声,44100 Hz,16 bit,基于Toby1和Toby2的acclivity。  扩展了，因此是人造的婴儿哭声。  包括咕咕的咒语。  非常感谢acclivity花钱买到这么干净的录音。&amp;lt;/p&amp;gt;,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F23%2F125935.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F23%2F125935.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjIzJTJGMTI1OTM1Lm1wMw==&sound=audio.mp3
002_002_LrvK3vAV.wav,城市 &quot; 婴儿啼哭,Xampi8,Freesound,wav,00:04,736.5 KB,1411 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;这个声音是在Pompeu Fabra大学Poblenou校区前录制的。是一个婴儿在母亲怀里哭泣的声音。&amp;lt;/p&amp;gt。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F135%2F237259.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F135%2F237259.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjEzNSUyRjIzNzI1OS5tcDM=&sound=audio.mp3
002_003_YVokEZeV.wav,人类 &quot; 婴儿啼哭,Adam_N,Freesound,wav,00:12,1.8 MB,1194 kbps,立体声,48000 Hz,24 bit,宝宝在哭。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F304%2F406399.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F304%2F406399.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjMwNCUyRjQwNjM5OS5tcDM=&sound=audio.mp3
002_004_lr0JO3p2.wav,新生儿啼哭 &quot; 婴儿新生儿啼哭2,gumballworld,Freesound,wav,00:02,118.2 KB,353 kbps,立体声,22050 Hz,16 bit,一个八周大的婴儿哭了,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F340%2F442313.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F340%2F442313.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0MCUyRjQ0MjMxMy5tcDM=&sound=audio.mp3
002_005_4r7oxmYr.mp3,新生儿啼哭 &quot; 婴儿新生儿啼哭1,gumballworld,Freesound,mp3,00:02,10 KB,172 kbps,立体声,,,一个八周大的婴儿哭了,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F340%2F442314.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F340%2F442314.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0MCUyRjQ0MjMxNC5tcDM=&sound=audio.mp3
002_006_YVon91Xr.mp3,LCS项目&quot; 婴儿啼哭,mariiao2,Freesound,mp3,00:03,57 KB,1500 kbps,立体声,,,你可以听到宝宝的哭声。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F208%2F310199.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F208%2F310199.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjIwOCUyRjMxMDE5OS5tcDM=&sound=audio.mp3
002_007_4VkNvQ3r.mp3,啼哭的婴儿 &quot;哭泣,Bash360,Freesound,mp3,01:11,1.1 MB,1378 kbps,立体声,,,非常讨厌的哭声和一些人甚至不能持续3秒钟听,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F189%2F291747.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F189%2F291747.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjE4OSUyRjI5MTc0Ny5tcDM=&sound=audio.mp3
002_008_4VkNvnkr.wav,歌曲和声音 &quot; 婴儿啼哭,annabloom,Freesound,wav,01:17,13.1 MB,1413 kbps,立体声,44100 Hz,16 bit,宝宝抱怨和呻吟,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F189%2F291303.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F189%2F291303.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjE4OSUyRjI5MTMwMy5tcDM=&sound=audio.mp3
002_009_02ZQg7gV.wav,生为婴儿的循环 &quot; 婴儿出生第一声啼哭,NoiseCollector,Freesound,wav,00:00,88.6 KB,1423 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;可循环的声音片段，在一个男婴出生后立即录制。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189517.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189517.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTE3Lm1wMw==&sound=audio.mp3
002_010_Ed8130Yr.wav,01- 婴儿啼哭的小房间,poissonmort,Freesound,wav,00:51,14.3 MB,2308 kbps,立体声,48000 Hz,24 bit,&amp;lt;p&amp;gt;婴儿在小房间里哭。中等距离。录音机H4，麦克风AKG C1000S.&amp;lt;/p&amp;gt;,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F54%2F156976.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F54%2F156976.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjU0JTJGMTU2OTc2Lm1wMw==&sound=audio.mp3
002_011_BdnL7nEV.wav,出生 &quot; 婴儿出生的第一声啼哭,NoiseCollector,Freesound,wav,00:06,1.1 MB,1471 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;用奥林巴斯DS-40和索尼话筒录制的宝宝的第一声啼哭声。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189534.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189534.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTM0Lm1wMw==&sound=audio.mp3
003_001_YVoW1qnV.wav,婴儿出生的循环 &quot; 婴儿出生的第一声啼哭 点击率,NoiseCollector,Freesound,wav,00:00,11.8 KB,1487 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;可循环的声音片段，在一个男婴出生后立即录制。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189511.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189511.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTExLm1wMw==&sound=audio.mp3
003_002_LrvKZkLV.wav,出世的婴儿圈 &quot; 婴儿出生时的第一声啼哭，震动圈。,NoiseCollector,Freesound,wav,00:00,124.6 KB,1419 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;可循环的声音片段，在一个男婴出生后立即录制。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189515.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189515.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTE1Lm1wMw==&sound=audio.mp3
003_003_lr067oJ2.wav,婴儿出生循环 &quot; 婴儿出生的第一声啼哭 循序渐进的循环,NoiseCollector,Freesound,wav,00:00,108.9 KB,1418 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;可循环的声音片段，在一个男婴出生后立即录制。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189513.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189513.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTEzLm1wMw==&sound=audio.mp3
003_004_4r7qeLD2.wav,婴儿出生的循环 &quot; 婴儿出生的第一声啼哭的采样器hit,NoiseCollector,Freesound,wav,00:01,248.6 KB,1415 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;可循环的声音片段，在一个男婴出生后立即录制。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189514.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189514.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTE0Lm1wMw==&sound=audio.mp3
003_007_lr0vwY72.wav,宝宝 &quot; 长时间的婴儿啼哭7分钟,klankbeeld,Freesound,wav,07:32,124.2 MB,2304 kbps,立体声,48000 Hz,24 bit,"&amp;lt;p&amp;gt;7分钟长的愤怒的婴儿大哭。&amp;lt;/p&amp;gt;

&amp;lt;p&amp;gt;当你使用这个声音时，如果你自愿捐献给freesound就更好了。 &amp;lt;br&amp;gt;如果你使用这个声音，你必须在你的作品中注明我（klankbeeld）和freesound.org。像这样做：声音来自&amp;lt;a href=&amp;quot;http://www.freesound.org/people/klankbeeld/&amp;quot; rel=&amp;quot;nofollow&amp;quot;&amp;gt;http://www.freesound.org/people/klankbeeld/&amp;lt;/a&amp;gt;&amp;lt;/p&amp;gt。

&amp;lt;p&amp;gt;不要使用间接链接。&amp;lt;/p&amp;gt。

&amp;lt;p&amp;gt;&amp;lt;a href=&amp;quot;http://www.pledgie.com/campaigns/20016&amp;quot; rel=&amp;quot;nofollow&amp;quot;&amp;gt;&amp;lt;/a&amp;gt;&amp;lt;a href=&amp;quot;http://www.pledgie.com/campaigns/20016.png?skin_name=chrome&amp;quot;&amp;gt;http://www.pledgie.com/campaigns/20016.png?skin_name=chrome&amp;lt; /a&amp;gt;&amp;lt;/p&amp;gt;",https://preview.tosound.com:3321/preview?file=freesound%2F0%2F173%2F275713.mp3,https://preview.tosound.com:3321/preview?file=freesound%2F0%2F173%2F275713.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjE3MyUyRjI3NTcxMy5tcDM=&sound=audio.mp3
003_008_KdqLleW2.wav,出生 &quot; 婴儿出生时的第一声啼哭 aww,NoiseCollector,Freesound,wav,00:02,468.6 KB,1413 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;用DS-40录制的新生儿早期的哭声和反应。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189535.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189535.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTM1Lm1wMw==&sound=audio.mp3
003_009_NVRWwQD2.wav,啼哭声,a1234,Freesound,wav,00:32,1.4 MB,360 kbps,立体声,22050 Hz,16 bit,&amp;lt;p&amp;gt;这是一个大约30秒的城市现场录音，几只乌鸦在附近飞来飞去，相互交谈。录音是在12月的一个星期天清晨，在加州圣地亚哥郊区。部分样本中有一些远处的喷气机噪音。由三段用数码相机录制的简短录音组成。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F24%2F126124.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F24%2F126124.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjI0JTJGMTI2MTI0Lm1wMw==&sound=audio.mp3
004_001_4r7oW43r.wav,新生儿啼哭 &quot; 新生儿啼哭,gumballworld,Freesound,wav,00:18,1.6 MB,725 kbps,立体声,44100 Hz,16 bit,我高声说这个声音http://freesound.org/people/tomhannen/sounds/243992/看起来很原始,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F344%2F446158.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F344%2F446158.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0NCUyRjQ0NjE1OC5tcDM=&sound=audio.mp3
004_002_LrvY6bkd.wav,啼哭的BBass,zipbass,looperman,wav,00:08,1.47 MB,1411 kbps,立体声,44100 Hz,16 bit,来自FL Studio的Sawer，有时也会添加Grossbeat。,https://cdn.tosound.com:3321/preview?file=looperman%2F0%2F38%2F552415.mp3,https://cdn.tosound.com:3321/preview?file=looperman%2F0%2F38%2F552415.mp3&token=bG9vcGVybWFuJTJGMCUyRjM4JTJGNTUyNDE1Lm1wMw==&sound=audio.mp3
004_005_eVM96J0V.wav,新生儿啼哭,blukotek,Freesound,wav,01:00,16.7 MB,2303 kbps,立体声,48000 Hz,24 bit,"其他地方记录器：ZOOM H2 /其他便携式设备软件：Pro Tools / Audacity / Ocenaudio / Reaper

非常感谢您的评论.Pootr，Piotr Zaczek


其他地方记录器：ZOOM H2 /其他便携式设备软件：Pro Tools / Audacity / Ocenaudio / Reaper

非常感谢您的评论.Pootr，Piotr Zaczek",https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F379%2F481825.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F379%2F481825.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM3OSUyRjQ4MTgyNS5tcDM=&sound=audio.mp3
004_006_72NnyR72.wav,随机组合第1组 &quot; cryloopstretch,NoiseCollector,Freesound,wav,00:10,1.7 MB,1397 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;用paulstretch制作的婴儿哭声片段，&amp;lt;/p&amp;gt。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189577.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F87%2F189577.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjg3JTJGMTg5NTc3Lm1wMw==&sound=audio.mp3
005_008_5dJNMlbd.wav,01 婴儿哭声渐小,PickleJones,Freesound,wav,00:19,3.5 MB,1517 kbps,立体声,48000 Hz,16 bit,&amp;lt;p&amp;gt;宝宝从大惊小怪中缓过来。在制作这段录音时，没有婴儿受到伤害。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F133%2F235502.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F133%2F235502.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjEzMyUyRjIzNTUwMi5tcDM=&sound=audio.mp3
006_002_3VGEYDkd.mp3,婴儿 &quot; 080823-000 Isla 哭泣,martian,Freesound,mp3,02:46,6.4 MB,1378 kbps,立体声,,,"宝宝在哭

H4内置麦克风 -  mp3",https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F208%2F310967.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F208%2F310967.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjIwOCUyRjMxMDk2Ny5tcDM=&sound=audio.mp3
007_004_NVR9AJRr.aiff,轻度哭闹,bulldozia,Freesound,aiff,00:26,4.4 MB,1407 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;婴儿轻度哭闹。&amp;lt;/p&amp;gt。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F93%2F195168.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F93%2F195168.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjkzJTJGMTk1MTY4Lm1wMw==&sound=audio.mp3
008_001_YdDmWKWr.wav,婴儿 &quot; 婴儿哭闹 4,reinsamba,Freesound,wav,00:08,1.4 MB,1413 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;我的女儿夏洛特，两周前出生，不同类型的哭泣。Vivanco EM35，Marantz PMD 671.&amp;lt;/p&amp;gt。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F30%2F132156.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F30%2F132156.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjMwJTJGMTMyMTU2Lm1wMw==&sound=audio.mp3
009_007_lr06NWQ2.mp3,宝宝1-4个月 &quot; Babycrying,NoiseCollector,Freesound,mp3,00:39,1.5 MB,1378 kbps,立体声,,,哭闹和脾气暴躁的声音，是一个男婴在出生后4个月内的声音。哭闹和脾气暴躁。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198257.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198257.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjk2JTJGMTk4MjU3Lm1wMw==&sound=audio.mp3
009_008_4r7qzA92.mp3,宝宝1-4个月 &quot; babycryingmay22,NoiseCollector,Freesound,mp3,00:45,1.7 MB,1378 kbps,立体声,,,哭闹和脾气暴躁的声音，是一个男婴在出生后4个月内的声音。哭闹和脾气暴躁。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198258.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198258.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjk2JTJGMTk4MjU4Lm1wMw==&sound=audio.mp3
009_009_LrvKbOkV.mp3,宝宝1-4个月 &quot; Babycryingnextday,NoiseCollector,Freesound,mp3,01:10,2.7 MB,1378 kbps,立体声,,,婴幼儿在出生后4个月内的声音，未经处理，用DS-40和索尼话筒录制。现在还在哭，脾气也不好。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198259.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198259.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjk2JTJGMTk4MjU5Lm1wMw==&sound=audio.mp3
009_010_Ddljog7V.mp3,宝宝1-4个月 &quot; babycrymay26,NoiseCollector,Freesound,mp3,00:57,2.2 MB,1378 kbps,立体声,,,哭闹和脾气暴躁的声音，是一个男婴在出生后4个月内的声音。哭闹和脾气暴躁。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198260.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F96%2F198260.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjk2JTJGMTk4MjYwLm1wMw==&sound=audio.mp3
010_007_grKezZy2.wav,01 婴儿哭得厉害,PickleJones,Freesound,wav,00:10,2 MB,1548 kbps,立体声,48000 Hz,16 bit,&amp;lt;p&amp;gt;另一个宝宝大吵大闹的片段。在制作这段录音时，没有婴儿受到伤害。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F133%2F235506.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F133%2F235506.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjEzMyUyRjIzNTUwNi5tcDM=&sound=audio.mp3
012_005_Lrv1kyLd.wav,婴儿 &quot; 哭泣的婴儿合并,bonehead,Freesound,wav,06:27,65.4 MB,1413 kbps,立体声,44100 Hz,16 bit,&amp;lt;p&amp;gt;婴儿啼哭的长时间编辑的录像，从一个摄像机。&amp;lt;br&amp;gt;原始音频&amp;lt;/p&amp;gt。,https://preview.tosound.com:3321/preview?file=freesound%2F0%2F60%2F162059.mp3,https://preview.tosound.com:3321/preview?file=freesound%2F0%2F60%2F162059.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjYwJTJGMTYyMDU5Lm1wMw==&sound=audio.mp3
015_005_odzwZRbr.wav,幼儿哭声2 0803xx,BoilingSand,Freesound,wav,00:04,1.2 MB,2125 kbps,立体声,44100 Hz,24 bit,这是一个16个月大的地球人（智人种）从睡梦中醒来后立即发出的小哭声。  在Zoom H2上使用90度的话筒从大约8英尺的距离捕捉到的。  低通应用于80度的采样，以消除不必要的隆隆声。  没有任何地球人受到伤害或威胁来产生这个声音，这个声音是在被试的正常日常生活中自发产生的。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F45%2F147370.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F45%2F147370.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjQ1JTJGMTQ3MzcwLm1wMw==&sound=audio.mp3
015_006_7dPeX9Xr.wav,幼儿哭声 1 0803xx,BoilingSand,Freesound,wav,00:03,810.6 KB,2118 kbps,立体声,44100 Hz,24 bit,一个16个月大的地球人（智人种）从睡梦中醒来后立即发出短促的哭声的声音。  用Zoom H2的90度话筒从大约8英尺远的地方捕捉到的；低通为80，以减少隆隆声。  没有任何地球人受到伤害或威胁来产生这个声音，这个声音是在被试的正常日常生活中自发产生的。,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F45%2F147388.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F45%2F147388.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjQ1JTJGMTQ3Mzg4Lm1wMw==&sound=audio.mp3
015_007_GrO9JgL2.wav,萨米哭了&quot; 2岁的男孩哭了很久,gumballworld,Freesound,wav,00:16,714 KB,352 kbps,立体声,22050 Hz,16 bit,萨米在哭,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443366.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443366.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0MSUyRjQ0MzM2Ni5tcDM=&sound=audio.mp3
015_008_NVRvmBkV.wav,萨米的哭声&quot; 2岁的男孩大哭大闹,gumballworld,Freesound,wav,00:13,596 KB,352 kbps,立体声,22050 Hz,16 bit,萨米在脱掉玩具时生气了,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443368.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443368.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0MSUyRjQ0MzM2OC5tcDM=&sound=audio.mp3
015_009_eVM9PW0V.wav,萨米哭了 &quot; 2岁的男孩哭了，去了户外,gumballworld,Freesound,wav,00:04,188 KB,352 kbps,立体声,22050 Hz,16 bit,萨米哭着去户外,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443369.mp3,https://cdn.tosound.com:3321/preview?file=freesound%2F0%2F341%2F443369.mp3&token=ZnJlZXNvdW5kJTJGMCUyRjM0MSUyRjQ0MzM2OS5tcDM=&sound=audio.mp3
